Time,Source_IP,Destination_IP,Source_Port,Destination_Port,MQTT_Type,MQTT_Topic,MQTT_Payload,Temperature (°C),Humidity (%),Packet_Length,Protocol,Dir,Flgs,SrcBytes,DstBytes,Load,Loss,Jitter,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Rate,Label
1744358288,192.168.166.129,192.168.166.182,41670,1883,3,sensor/temp_humidity,"Temperature: 32.05C, Humidity: 62.13%",32.05,62.13,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.556315633,0.007358074,0.007358074,0.007358074,0.007358074,0.007358074,0.007358074,66,65,65,66,0.007358074,1,1,131,134.0828711,1
1744358288,192.168.166.129,192.168.166.182,41674,1883,3,sensor/temp_humidity,"Temperature: 32.05C, Humidity: 62.13%",32.05,62.13,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.652984044,0.005055904,0.005055904,0.005055904,0.005055904,0.005055904,0.005055904,66,65,65,66,0.005055904,1,1,131,193.9523941,1
1744358288,192.168.166.129,192.168.166.182,41676,1883,3,sensor/temp_humidity,"Temperature: 32.05C, Humidity: 62.13%",32.05,62.13,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.554672042,0.00476408,0.00476408,0.00476408,0.00476408,0.00476408,0.00476408,66,65,65,66,0.00476408,1,1,131,205.5887219,1
1744358289,192.168.166.129,192.168.166.182,41692,1883,3,sensor/temp_humidity,"Temperature: 27.72C, Humidity: 50.60%",27.72,50.6,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.246329252,0.026702881,0.026702881,0.026702881,0.026702881,0.026702881,0.026702881,66,65,65,66,0.026702881,1,1,131,37.30942227,1
1744358289,192.168.166.129,192.168.166.182,41700,1883,3,sensor/temp_humidity,"Temperature: 27.72C, Humidity: 50.60%",27.72,50.6,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.277364317,0.005471945,0.005471945,0.005471945,0.005471945,0.005471945,0.005471945,66,65,65,66,0.005471945,1,1,131,179.4705501,1
1744358289,192.168.166.129,192.168.166.182,41708,1883,3,sensor/temp_humidity,"Temperature: 27.72C, Humidity: 50.60%",27.72,50.6,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.708315517,0.063240051,0.063240051,0.063240051,0.063240051,0.063240051,0.063240051,66,65,65,66,0.063240051,1,1,131,15.78779903,1
1744358290,192.168.166.129,192.168.166.182,41714,1883,3,sensor/temp_humidity,"Temperature: 24.52C, Humidity: 42.06%",24.52,42.06,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.91607232,0.005650043,0.005650043,0.005650043,0.005650043,0.005650043,0.005650043,66,65,65,66,0.005650043,1,1,131,173.9117282,1
1744358290,192.168.166.129,192.168.166.182,41722,1883,3,sensor/temp_humidity,"Temperature: 24.52C, Humidity: 42.06%",24.52,42.06,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.18233407,0.007411003,0.007411003,0.007411003,0.007411003,0.007411003,0.007411003,66,65,65,66,0.007411003,1,1,131,133.138009,1
1744358290,192.168.166.129,192.168.166.182,41730,1883,3,sensor/temp_humidity,"Temperature: 24.52C, Humidity: 42.06%",24.52,42.06,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.632937467,0.048282862,0.048282862,0.048282862,0.048282862,0.048282862,0.048282862,66,65,65,66,0.048282862,1,1,131,20.66847567,1
1744358291,192.168.166.129,192.168.166.182,41746,1883,3,sensor/temp_humidity,"Temperature: 23.24C, Humidity: 38.63%",23.24,38.63,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.747870004,0.017735004,0.017735004,0.017735004,0.017735004,0.017735004,0.017735004,66,65,65,66,0.017735004,1,1,131,56.0695123,1
1744358291,192.168.166.129,192.168.166.182,41752,1883,3,sensor/temp_humidity,"Temperature: 23.24C, Humidity: 38.63%",23.24,38.63,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.837372308,0.005192041,0.005192041,0.005192041,0.005192041,0.005192041,0.005192041,66,65,65,66,0.005192041,1,1,131,188.9629965,1
1744358291,192.168.166.129,192.168.166.182,41758,1883,3,sensor/temp_humidity,"Temperature: 23.24C, Humidity: 38.63%",23.24,38.63,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.057721877,0.058572054,0.058572054,0.058572054,0.058572054,0.058572054,0.058572054,66,65,65,66,0.058572054,1,1,131,17.04388944,1
1744358292,192.168.166.129,192.168.166.182,41760,1883,3,sensor/temp_humidity,"Temperature: 33.91C, Humidity: 67.10%",33.91,67.1,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.913919772,0.005182981,0.005182981,0.005182981,0.005182981,0.005182981,0.005182981,66,65,65,66,0.005182981,1,1,131,189.2870535,1
1744358292,192.168.166.129,192.168.166.182,41774,1883,3,sensor/temp_humidity,"Temperature: 33.91C, Humidity: 67.10%",33.91,67.1,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.5104916,0.006371021,0.006371021,0.006371021,0.006371021,0.006371021,0.006371021,66,65,65,66,0.006371021,1,1,131,154.5351125,1
1744358292,192.168.166.129,192.168.166.182,41776,1883,3,sensor/temp_humidity,"Temperature: 33.91C, Humidity: 67.10%",33.91,67.1,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.899772745,0.020751953,0.020751953,0.020751953,0.020751953,0.020751953,0.020751953,66,65,65,66,0.020751953,1,1,131,47.95713831,1
1744358293,192.168.166.129,192.168.166.182,41782,1883,3,sensor/temp_humidity,"Temperature: 33.91C, Humidity: 67.10%",33.91,67.1,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.05664855,0.00555706,0.00555706,0.00555706,0.00555706,0.00555706,0.00555706,66,65,65,66,0.00555706,1,1,131,176.7702583,1
1744358293,192.168.166.129,192.168.166.182,37262,1883,3,sensor/temp_humidity,"Temperature: 26.66C, Humidity: 47.77%",26.66,47.77,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.180129867,0.00583005,0.00583005,0.00583005,0.00583005,0.00583005,0.00583005,66,65,65,66,0.00583005,1,1,131,168.632656,1
1744358293,192.168.166.129,192.168.166.182,37264,1883,3,sensor/temp_humidity,"Temperature: 26.66C, Humidity: 47.77%",26.66,47.77,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.847262622,0.016148806,0.016148806,0.016148806,0.016148806,0.016148806,0.016148806,66,65,65,66,0.016148806,1,1,131,61.54298497,1
1744358293,192.168.166.129,192.168.166.182,37268,1883,3,sensor/temp_humidity,"Temperature: 26.66C, Humidity: 47.77%",26.66,47.77,131,MQTT,Inbound,0x0018,65,66,13.1,1,0.385606142,0.017221928,0.017221928,0.017221928,0.017221928,0.017221928,0.017221928,66,65,65,66,0.017221928,1,1,131,57.73029542,1
1744358294,192.168.166.129,192.168.166.182,37280,1883,3,sensor/temp_humidity,"Temperature: 22.03C, Humidity: 35.42%",22.03,35.42,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.183288136,0.00527215,0.00527215,0.00527215,0.00527215,0.00527215,0.00527215,66,65,65,66,0.00527215,1,1,131,186.1452105,1
1744358294,192.168.166.129,192.168.166.182,37288,1883,3,sensor/temp_humidity,"Temperature: 22.03C, Humidity: 35.42%",22.03,35.42,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.058490481,0.055150032,0.055150032,0.055150032,0.055150032,0.055150032,0.055150032,66,65,65,66,0.055150032,1,1,131,18.09953701,1
1744358294,192.168.166.129,192.168.166.182,37298,1883,3,sensor/temp_humidity,"Temperature: 22.03C, Humidity: 35.42%",22.03,35.42,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.753667728,0.090835094,0.090835094,0.090835094,0.090835094,0.090835094,0.090835094,66,65,65,66,0.090835094,1,1,131,10.99685447,1
1744358295,192.168.166.129,192.168.166.182,37300,1883,3,sensor/temp_humidity,"Temperature: 24.42C, Humidity: 41.78%",24.42,41.78,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.343029743,0.088969946,0.088969946,0.088969946,0.088969946,0.088969946,0.088969946,66,65,65,66,0.088969946,1,1,131,11.22713155,1
1744358295,192.168.166.129,192.168.166.182,37304,1883,3,sensor/temp_humidity,"Temperature: 24.42C, Humidity: 41.78%",24.42,41.78,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.573537786,0.006345987,0.006345987,0.006345987,0.006345987,0.006345987,0.006345987,66,65,65,66,0.006345987,1,1,131,155.1352726,1
1744358295,192.168.166.129,192.168.166.182,37318,1883,3,sensor/temp_humidity,"Temperature: 24.42C, Humidity: 41.78%",24.42,41.78,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.93456425,0.045602083,0.045602083,0.045602083,0.045602083,0.045602083,0.045602083,66,65,65,66,0.045602083,1,1,131,21.88084065,1
1744358295,192.168.166.129,192.168.166.182,37322,1883,3,sensor/temp_humidity,"Temperature: 24.42C, Humidity: 41.78%",24.42,41.78,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.148611996,0.007344961,0.007344961,0.007344961,0.007344961,0.007344961,0.007344961,66,65,65,66,0.007344961,1,1,131,134.3190351,1
1744358296,192.168.166.129,192.168.166.182,37336,1883,3,sensor/temp_humidity,"Temperature: 31.00C, Humidity: 59.34%",31,59.34,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.283944381,0.057084084,0.057084084,0.057084084,0.057084084,0.057084084,0.057084084,66,65,65,66,0.057084084,1,1,131,17.48738351,1
1744358296,192.168.166.129,192.168.166.182,37340,1883,3,sensor/temp_humidity,"Temperature: 31.00C, Humidity: 59.34%",31,59.34,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.564798322,0.026692152,0.026692152,0.026692152,0.026692152,0.026692152,0.026692152,66,65,65,66,0.026692152,1,1,131,37.32436271,1
1744358296,192.168.166.129,192.168.166.182,37354,1883,3,sensor/temp_humidity,"Temperature: 31.00C, Humidity: 59.34%",31,59.34,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.886504773,0.005482197,0.005482197,0.005482197,0.005482197,0.005482197,0.005482197,66,65,65,66,0.005482197,1,1,131,179.140943,1
1744358297,192.168.166.129,192.168.166.182,37368,1883,3,sensor/temp_humidity,"Temperature: 31.97C, Humidity: 61.92%",31.97,61.92,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.045062356,0.08277607,0.08277607,0.08277607,0.08277607,0.08277607,0.08277607,66,65,65,66,0.08277607,1,1,131,12.06620927,1
1744358297,192.168.166.129,192.168.166.182,37370,1883,3,sensor/temp_humidity,"Temperature: 31.97C, Humidity: 61.92%",31.97,61.92,131,MQTT,Inbound,0x0018,65,66,13.1,1,1.892762787,0.012783051,0.012783051,0.012783051,0.012783051,0.012783051,0.012783051,66,65,65,66,0.012783051,1,1,131,77.62136748,1
1744358297,192.168.166.129,192.168.166.182,37384,1883,3,sensor/temp_humidity,"Temperature: 31.97C, Humidity: 61.92%",31.97,61.92,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.777522381,0.028986931,0.028986931,0.028986931,0.028986931,0.028986931,0.028986931,66,65,65,66,0.028986931,1,1,131,34.3797015,1
1744358297,192.168.166.129,192.168.166.182,37386,1883,3,sensor/temp_humidity,"Temperature: 31.97C, Humidity: 61.92%",31.97,61.92,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.757783479,0.005391121,0.005391121,0.005391121,0.005391121,0.005391121,0.005391121,66,65,65,66,0.005391121,1,1,131,182.1121801,1
1744358298,192.168.166.129,192.168.166.182,37400,1883,3,sensor/temp_humidity,"Temperature: 23.98C, Humidity: 40.62%",23.98,40.62,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.24411405,0.078459024,0.078459024,0.078459024,0.078459024,0.078459024,0.078459024,66,65,65,66,0.078459024,1,1,131,12.72928231,1
1744358298,192.168.166.129,192.168.166.182,37412,1883,3,sensor/temp_humidity,"Temperature: 23.98C, Humidity: 40.62%",23.98,40.62,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.61848973,0.005213976,0.005213976,0.005213976,0.005213976,0.005213976,0.005213976,66,65,65,66,0.005213976,1,1,131,188.1830136,1
1744358299,192.168.166.129,192.168.166.182,37422,1883,3,sensor/temp_humidity,"Temperature: 26.72C, Humidity: 47.93%",26.72,47.93,131,MQTT,Inbound,0x0018,65,66,13.1,1,1.484639832,0.072911024,0.072911024,0.072911024,0.072911024,0.072911024,0.072911024,66,65,65,66,0.072911024,1,1,131,13.69656175,1
1744358299,192.168.166.129,192.168.166.182,37432,1883,3,sensor/temp_humidity,"Temperature: 26.72C, Humidity: 47.93%",26.72,47.93,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.75627861,0.052664995,0.052664995,0.052664995,0.052664995,0.052664995,0.052664995,66,65,65,66,0.052664995,1,1,131,18.95195852,1
1744358299,192.168.166.129,192.168.166.182,37448,1883,3,sensor/temp_humidity,"Temperature: 26.72C, Humidity: 47.93%",26.72,47.93,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.448705397,0.029932022,0.029932022,0.029932022,0.029932022,0.029932022,0.029932022,66,65,65,66,0.029932022,1,1,131,33.29779117,1
1744358300,192.168.166.129,192.168.166.182,37460,1883,3,sensor/temp_humidity,"Temperature: 29.34C, Humidity: 54.90%",29.34,54.9,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.210003281,0.043361902,0.043361902,0.043361902,0.043361902,0.043361902,0.043361902,66,65,65,66,0.043361902,1,1,131,23.00865697,1
1744358300,192.168.166.129,192.168.166.182,37464,1883,3,sensor/temp_humidity,"Temperature: 29.34C, Humidity: 54.90%",29.34,54.9,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.95697549,0.005755901,0.005755901,0.005755901,0.005755901,0.005755901,0.005755901,66,65,65,66,0.005755901,1,1,131,170.7679045,1
1744358300,192.168.166.129,192.168.166.182,37472,1883,3,sensor/temp_humidity,"Temperature: 29.34C, Humidity: 54.90%",29.34,54.9,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.323846799,0.006229877,0.006229877,0.006229877,0.006229877,0.006229877,0.006229877,66,65,65,66,0.006229877,1,1,131,157.9809411,1
1744358301,192.168.166.129,192.168.166.182,37484,1883,3,sensor/temp_humidity,"Temperature: 29.00C, Humidity: 53.99%",29,53.99,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.700865578,0.008079052,0.008079052,0.008079052,0.008079052,0.008079052,0.008079052,66,65,65,66,0.008079052,1,1,131,122.2635586,1
1744358301,192.168.166.129,192.168.166.182,37496,1883,3,sensor/temp_humidity,"Temperature: 29.00C, Humidity: 53.99%",29,53.99,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.244217563,0.012258053,0.012258053,0.012258053,0.012258053,0.012258053,0.012258053,66,65,65,66,0.012258053,1,1,131,80.9188967,1
1744358301,192.168.166.129,192.168.166.182,37510,1883,3,sensor/temp_humidity,"Temperature: 29.00C, Humidity: 53.99%",29,53.99,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.127108571,0.005529881,0.005529881,0.005529881,0.005529881,0.005529881,0.005529881,66,65,65,66,0.005529881,1,1,131,177.6236628,1
1744358302,192.168.166.129,192.168.166.182,37520,1883,3,sensor/temp_humidity,"Temperature: 29.00C, Humidity: 53.99%",29,53.99,131,MQTT,Inbound,0x0018,65,66,13.1,1,1.92344721,0.206928015,0.206928015,0.206928015,0.206928015,0.206928015,0.206928015,66,65,65,66,0.206928015,1,1,131,4.830264161,1
1744358302,192.168.166.129,192.168.166.182,37528,1883,3,sensor/temp_humidity,"Temperature: 25.97C, Humidity: 45.92%",25.97,45.92,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.345196732,0.005496979,0.005496979,0.005496979,0.005496979,0.005496979,0.005496979,66,65,65,66,0.005496979,1,1,131,178.6678211,1
1744358302,192.168.166.129,192.168.166.182,37544,1883,3,sensor/temp_humidity,"Temperature: 25.97C, Humidity: 45.92%",25.97,45.92,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.083754401,0.091941833,0.091941833,0.091941833,0.091941833,0.091941833,0.091941833,66,65,65,66,0.091941833,1,1,131,10.86462494,1
1744358303,192.168.166.129,192.168.166.182,59300,1883,3,sensor/temp_humidity,"Temperature: 26.62C, Humidity: 47.66%",26.62,47.66,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.564835838,0.011523008,0.011523008,0.011523008,0.011523008,0.011523008,0.011523008,66,65,65,66,0.011523008,1,1,131,86.03624554,1
1744358303,192.168.166.129,192.168.166.182,59314,1883,3,sensor/temp_humidity,"Temperature: 26.62C, Humidity: 47.66%",26.62,47.66,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.009318883,0.006422997,0.006422997,0.006422997,0.006422997,0.006422997,0.006422997,66,65,65,66,0.006422997,1,1,131,153.3037764,1
1744358303,192.168.166.129,192.168.166.182,59326,1883,3,sensor/temp_humidity,"Temperature: 26.62C, Humidity: 47.66%",26.62,47.66,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.263816491,0.025002956,0.025002956,0.025002956,0.025002956,0.025002956,0.025002956,66,65,65,66,0.025002956,1,1,131,39.83594539,1
1744358304,192.168.166.129,192.168.166.182,59340,1883,3,sensor/temp_humidity,"Temperature: 20.33C, Humidity: 30.88%",20.33,30.88,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.41351227,0.007488966,0.007488966,0.007488966,0.007488966,0.007488966,0.007488966,66,65,65,66,0.007488966,1,1,131,131.7702572,1
1744358304,192.168.166.129,192.168.166.182,59350,1883,3,sensor/temp_humidity,"Temperature: 20.33C, Humidity: 30.88%",20.33,30.88,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.219154402,0.008824825,0.008824825,0.008824825,0.008824825,0.008824825,0.008824825,66,65,65,66,0.008824825,1,1,131,112.0470113,1
1744358304,192.168.166.129,192.168.166.182,59356,1883,3,sensor/temp_humidity,"Temperature: 20.33C, Humidity: 30.88%",20.33,30.88,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.267140168,0.048933983,0.048933983,0.048933983,0.048933983,0.048933983,0.048933983,66,65,65,66,0.048933983,1,1,131,20.39401945,1
1744358304,192.168.166.129,192.168.166.182,59370,1883,3,sensor/temp_humidity,"Temperature: 20.33C, Humidity: 30.88%",20.33,30.88,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.366151272,0.017782927,0.017782927,0.017782927,0.017782927,0.017782927,0.017782927,66,65,65,66,0.017782927,1,1,131,55.91925889,1
1744358305,192.168.166.129,192.168.166.182,59374,1883,3,sensor/temp_humidity,"Temperature: 26.56C, Humidity: 47.51%",26.56,47.51,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.600205062,0.009701014,0.009701014,0.009701014,0.009701014,0.009701014,0.009701014,66,65,65,66,0.009701014,1,1,131,102.0302638,1
1744358305,192.168.166.129,192.168.166.182,59378,1883,3,sensor/temp_humidity,"Temperature: 26.56C, Humidity: 47.51%",26.56,47.51,131,MQTT,Inbound,0x0018,65,66,13.1,1,0.586029146,0.005094051,0.005094051,0.005094051,0.005094051,0.005094051,0.005094051,66,65,65,66,0.005094051,1,1,131,192.5279383,1
1744358305,192.168.166.129,192.168.166.182,59390,1883,3,sensor/temp_humidity,"Temperature: 26.56C, Humidity: 47.51%",26.56,47.51,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.707063135,0.005465031,0.005465031,0.005465031,0.005465031,0.005465031,0.005465031,66,65,65,66,0.005465031,1,1,131,179.693529,1
1744358306,192.168.166.129,192.168.166.182,59402,1883,3,sensor/temp_humidity,"Temperature: 25.70C, Humidity: 45.20%",25.7,45.2,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.778721771,0.034060001,0.034060001,0.034060001,0.034060001,0.034060001,0.034060001,66,65,65,66,0.034060001,1,1,131,29.27400351,1
1744358306,192.168.166.129,192.168.166.182,59412,1883,3,sensor/temp_humidity,"Temperature: 25.70C, Humidity: 45.20%",25.7,45.2,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.986075459,0.045352936,0.045352936,0.045352936,0.045352936,0.045352936,0.045352936,66,65,65,66,0.045352936,1,1,131,22.0007791,1
1744358306,192.168.166.129,192.168.166.182,59416,1883,3,sensor/temp_humidity,"Temperature: 25.70C, Humidity: 45.20%",25.7,45.2,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.765944308,0.048796177,0.048796177,0.048796177,0.048796177,0.048796177,0.048796177,66,65,65,66,0.048796177,1,1,131,20.45149669,1
1744358307,192.168.166.129,192.168.166.182,59418,1883,3,sensor/temp_humidity,"Temperature: 25.70C, Humidity: 45.20%",25.7,45.2,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.829971656,0.104883194,0.104883194,0.104883194,0.104883194,0.104883194,0.104883194,66,65,65,66,0.104883194,1,1,131,9.525334124,1
1744358307,192.168.166.129,192.168.166.182,59426,1883,3,sensor/temp_humidity,"Temperature: 27.90C, Humidity: 51.05%",27.9,51.05,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.380508164,0.00622201,0.00622201,0.00622201,0.00622201,0.00622201,0.00622201,66,65,65,66,0.00622201,1,1,131,158.1775502,1
1744358307,192.168.166.129,192.168.166.182,59442,1883,3,sensor/temp_humidity,"Temperature: 27.90C, Humidity: 51.05%",27.9,51.05,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.975184729,0.015024185,0.015024185,0.015024185,0.015024185,0.015024185,0.015024185,66,65,65,66,0.015024185,1,1,131,66.11926448,1
1744358307,192.168.166.129,192.168.166.182,59458,1883,3,sensor/temp_humidity,"Temperature: 27.90C, Humidity: 51.05%",27.9,51.05,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.460225399,0.007916927,0.007916927,0.007916927,0.007916927,0.007916927,0.007916927,66,65,65,66,0.007916927,1,1,131,124.7360688,1
1744358308,192.168.166.129,192.168.166.182,59472,1883,3,sensor/temp_humidity,"Temperature: 26.82C, Humidity: 48.18%",26.82,48.18,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.42980416,0.032864809,0.032864809,0.032864809,0.032864809,0.032864809,0.032864809,66,65,65,66,0.032864809,1,1,131,30.33537973,1
1744358308,192.168.166.129,192.168.166.182,59476,1883,3,sensor/temp_humidity,"Temperature: 26.82C, Humidity: 48.18%",26.82,48.18,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.94168102,0.005653143,0.005653143,0.005653143,0.005653143,0.005653143,0.005653143,66,65,65,66,0.005653143,1,1,131,173.8180352,1
1744358308,192.168.166.129,192.168.166.182,59488,1883,3,sensor/temp_humidity,"Temperature: 26.82C, Humidity: 48.18%",26.82,48.18,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.446415446,0.005511045,0.005511045,0.005511045,0.005511045,0.005511045,0.005511045,66,65,65,66,0.005511045,1,1,131,178.2199071,1
1744358309,192.168.166.129,192.168.166.182,59498,1883,3,sensor/temp_humidity,"Temperature: 20.96C, Humidity: 32.57%",20.96,32.57,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.514054695,0.018548012,0.018548012,0.018548012,0.018548012,0.018548012,0.018548012,66,65,65,66,0.018548012,1,1,131,53.62501975,1
1744358309,192.168.166.129,192.168.166.182,59506,1883,3,sensor/temp_humidity,"Temperature: 20.96C, Humidity: 32.57%",20.96,32.57,131,MQTT,Inbound,0x0018,65,66,13.1,0,0.760555724,0.053953171,0.053953171,0.053953171,0.053953171,0.053953171,0.053953171,66,65,65,66,0.053953171,1,1,131,18.50030231,1
1744358309,192.168.166.129,192.168.166.182,59510,1883,3,sensor/temp_humidity,"Temperature: 20.96C, Humidity: 32.57%",20.96,32.57,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.102139261,0.006820917,0.006820917,0.006820917,0.006820917,0.006820917,0.006820917,66,65,65,66,0.006820917,1,1,131,144.4895209,1
1744358310,192.168.166.129,192.168.166.182,59516,1883,3,sensor/temp_humidity,"Temperature: 34.16C, Humidity: 67.76%",34.16,67.76,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.755706767,0.040141821,0.040141821,0.040141821,0.040141821,0.040141821,0.040141821,66,65,65,66,0.040141821,1,1,131,24.84977015,1
1744358310,192.168.166.129,192.168.166.182,59532,1883,3,sensor/temp_humidity,"Temperature: 34.16C, Humidity: 67.76%",34.16,67.76,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.075381733,0.006422043,0.006422043,0.006422043,0.006422043,0.006422043,0.006422043,66,65,65,66,0.006422043,1,1,131,153.326193,1
1744358310,192.168.166.129,192.168.166.182,59544,1883,3,sensor/temp_humidity,"Temperature: 34.16C, Humidity: 67.76%",34.16,67.76,131,MQTT,Inbound,0x0018,65,66,13.1,1,2.888916273,0.031419039,0.031419039,0.031419039,0.031419039,0.031419039,0.031419039,66,65,65,66,0.031419039,1,1,131,31.72685586,1
1744358311,192.168.166.129,192.168.166.182,59550,1883,3,sensor/temp_humidity,"Temperature: 26.39C, Humidity: 47.03%",26.39,47.03,131,MQTT,Inbound,0x0018,65,66,13.1,1,3.406291114,0.00556612,0.00556612,0.00556612,0.00556612,0.00556612,0.00556612,66,65,65,66,0.00556612,1,1,131,176.4876095,1
1744358311,192.168.166.129,192.168.166.182,59552,1883,3,sensor/temp_humidity,"Temperature: 26.39C, Humidity: 47.03%",26.39,47.03,131,MQTT,Inbound,0x0018,65,66,13.1,0,4.808542283,0.142360926,0.142360926,0.142360926,0.142360926,0.142360926,0.142360926,66,65,65,66,0.142360926,1,1,131,7.019468639,1
1744358312,192.168.166.129,192.168.166.182,59566,1883,3,sensor/temp_humidity,"Temperature: 26.39C, Humidity: 65.06%",26.39,65.06,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.217600074,0.019731998,0.019731998,0.019731998,0.019731998,0.019731998,0.019731998,66,65,65,66,0.019731998,1,1,131,50.42356184,1
1744358312,192.168.166.129,192.168.166.182,59580,1883,3,sensor/temp_humidity,"Temperature: 33.15C, Humidity: 65.06%",33.15,65.06,131,MQTT,Inbound,0x0018,65,66,13.1,0,2.009191226,0.055659056,0.055659056,0.055659056,0.055659056,0.055659056,0.055659056,66,65,65,66,0.055659056,1,1,131,17.93430659,1
1744358312,192.168.166.129,192.168.166.182,59584,1883,3,sensor/temp_humidity,"Temperature: 33.15C, Humidity: 65.06%",33.15,65.06,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.9895561,0.105674982,0.105674982,0.105674982,0.105674982,0.105674982,0.105674982,66,65,65,66,0.105674982,1,1,131,9.454031383,1
1744358313,192.168.166.129,192.168.166.182,52500,1883,3,sensor/temp_humidity,"Temperature: 30.20C, Humidity: 57.21%",30.2,57.21,131,MQTT,Inbound,0x0018,65,66,13.1,0,1.19242993,0.006011963,0.006011963,0.006011963,0.006011963,0.006011963,0.006011963,66,65,65,66,0.006011963,1,1,131,163.6135588,1
1744358313,192.168.166.129,192.168.166.182,52516,1883,3,sensor/temp_humidity,"Temperature: 30.20C, Humidity: 57.21%",30.2,57.21,131,MQTT,Inbound,0x0018,65,66,13.1,1,4.700093067,0.007151127,0.007151127,0.007151127,0.007151127,0.007151127,0.007151127,66,65,65,66,0.007151127,1,1,131,137.9095993,1
1744358313,192.168.166.129,192.168.166.182,52526,1883,3,sensor/temp_humidity,"Temperature: 30.20C, Humidity: 57.21%",30.2,57.21,131,MQTT,Inbound,0x0018,65,66,13.1,1,0.340946799,0.009986162,0.009986162,0.009986162,0.009986162,0.009986162,0.009986162,66,65,65,66,0.009986162,1,1,131,99.14573865,1
1744358314,192.168.166.129,192.168.166.182,52538,1883,3,sensor/temp_humidity,"Temperature: 32.65C, Humidity: 63.74%",32.65,63.74,131,MQTT,Inbound,0x0018,65,66,13.1,0,3.163372854,0.006733894,0.006733894,0.006733894,0.006733894,0.006733894,0.006733894,66,65,65,66,0.006733894,1,1,131,146.3294498,1
